time[ms],R1[ohm]
1181626,5837.10
1182628,5886.00
1183632,5910.56
1184634,5837.10
1185638,5788.51
1186641,5597.12
1187644,5668.34
1188647,5886.00
1189650,5837.10
1190653,5597.12
1191657,5886.00
1192659,5861.51
1193663,5861.51
1194665,6034.54
1195669,5788.51
1196673,5812.77
1197675,5886.00
1198679,5716.18
1199681,5740.22
1200685,5861.51
1201688,6009.59
1202691,5861.51
1203694,5837.10
1204698,5692.22
1205700,5812.77
1206704,5837.10
1207706,5644.52
1208710,5788.51
1209713,5837.10
1210716,5861.51
1211719,5861.51
1212722,5837.10
1213725,6034.54
1214729,5812.77
1215731,5837.10
1216735,5812.77
1217737,5764.33
1218741,5788.51
1219744,5716.18
1220747,5861.51
1221750,5812.77
1222754,5910.56
1223756,5764.33
1224760,5984.72
1225762,5837.10
1226766,5837.10
1227769,5812.77
1228772,5812.77
1229775,5861.51
1230778,6034.54
1231781,5837.10
1232785,5984.72
1233787,5788.51
1234791,5837.10
1235793,5812.77
1236797,5812.77
1237800,5861.51
1238803,5764.33
1239806,5764.33
1240809,5764.33
1241812,5837.10
1242816,5861.51
1243819,5861.51
1244822,5788.51
1245826,5740.22
1246828,5812.77
1247832,5861.51
1248834,5788.51
1249838,5837.10
1250841,5740.22
1251844,5861.51
1252847,5620.78
1253850,5861.51
1254853,5935.20
1255857,5886.00
1256859,5861.51
1257863,5861.51
1258865,5837.10
1259869,5764.33
1260872,5668.34
1261875,5837.10
1262878,5668.34
1263881,5788.51
1264884,5861.51
1265888,5716.18
1266890,5837.10
1267894,5837.10
1268897,6084.68
1269900,5861.51
1270903,5861.51
1271906,5620.78
1272909,5812.77
1273913,5812.77
1274915,5644.52
1275919,5861.51
1276921,5812.77
1277925,5812.77
1278928,5764.33
1279931,5935.20
1280934,5935.20
1281937,5837.10
1282940,5812.77
1283944,5597.12
1284946,5837.10
1285950,5861.51
1286953,6059.57
1287956,5812.77
1288960,5788.51
1289962,5620.78
1290966,5861.51
1291969,5837.10
1292972,5984.72
1293975,5788.51
1294978,5788.51
1295981,5788.51
1296985,5837.10
1297987,5812.77
1298991,5812.77
1299993,5764.33
1300997,5812.77
1302000,5740.22
1303003,5837.10
1304006,5812.77
1305009,5861.51
1306012,5886.00
1307016,5812.77
1308018,5812.77
1309022,5935.20
1310025,5886.00
1311028,5861.51
1312031,5837.10
1313034,5886.00
1314037,5935.20
1315041,5788.51
1316043,5861.51
1317047,5788.51
1318049,6009.59
1319053,5861.51
1320056,5812.77
1321059,5837.10
1322062,5620.78
1323065,5812.77
1324068,5764.33
1325072,5788.51
1326074,5668.34
1327078,5764.33
1328080,5812.77
1329084,5959.92
1330087,5984.72
1331090,5812.77
1332093,5812.77
1333096,5886.00
1334099,5837.10
1335103,5812.77
1336105,5861.51
1337109,5740.22
1338113,5861.51
1339115,5837.10
1340119,5788.51
1341121,6034.54
1342125,5740.22
1343128,5812.77
1344131,5788.51
1345134,5910.56
1346137,6009.59
1347140,5788.51
1348144,5812.77
1349146,5861.51
1350150,5716.18
1351152,5861.51
1352156,5837.10
1353159,5837.10
1354162,5644.52
1355165,5910.56
1356168,5861.51
1357171,5861.51
1358175,5788.51
1359177,5812.77
1360181,5812.77
1361183,5861.51
1362187,5886.00
1363190,5837.10
1364193,5886.00
1365196,5740.22
1366200,5861.51
1367202,5812.77
1368206,5788.51
1369208,5644.52
1370212,6009.59
1371215,5861.51
1372218,5812.77
1373221,5788.51
1374224,5644.52
1375227,5620.78
1376231,5740.22
1377233,5837.10
1378237,5692.22
1379239,5597.12
1380243,5861.51
1381246,5788.51
1382249,5935.20
1383252,5668.34
1384255,5764.33
1385259,5764.33
1386262,5959.92
1387265,5886.00
1388268,5837.10
1389272,5837.10
1390274,5959.92
1391278,5812.77
1392280,5861.51
1393284,5910.56
1394287,5788.51
1395290,5861.51
1396293,5861.51
1397296,5812.77
1398299,5716.18
1399303,5837.10
1400305,5861.51
1401309,6009.59
1402311,5812.77
1403315,5550.00
1404318,5861.51
1405321,5788.51
1406324,5740.22
1407327,5812.77
1408330,5644.52
1409334,5812.77
1410336,5837.10
1411340,5837.10
1412342,5788.51
1413346,5861.51
1414349,5812.77
1415352,5716.18
1416355,5837.10
1417359,5837.10
1418361,5910.56
1419365,5837.10
1420367,5668.34
1421371,5812.77
1422374,5861.51
1423377,5984.72
1424380,5788.51
1425383,5886.00
1426386,5812.77
1427390,5837.10
1428392,5837.10
1429396,5788.51
1430398,5788.51
1431402,5764.33
1432406,6009.59
1433408,5861.51
1434412,5764.33
1435414,5764.33
1436418,5812.77
1437421,5716.18
1438424,5764.33
1439427,5788.51
1440431,5861.51
1441433,5764.33
1442437,5886.00
1443439,5861.51
1444443,5812.77
1445446,5910.56
1446449,5837.10
1447452,5959.92
1448455,5837.10
1449458,5740.22
1450462,5668.34
1451464,5812.77
1452468,6009.59
1453470,5837.10
1454474,5812.77
1455477,5620.78
1456480,5812.77
1457483,5812.77
1458486,6059.57
1459489,5812.77
1460493,5837.10
1461495,5620.78
1462499,5716.18
1463501,5788.51
1464505,5861.51
1465508,5597.12
1466511,5984.72
1467514,5837.10
1468517,5812.77
1469520,5886.00
1470524,5668.34
1471526,5837.10
1472530,5788.51
1473533,5812.77
1474536,5620.78
1475539,5812.77
1476542,5812.77
1477545,5837.10
1478549,5764.33
1479552,5788.51
1480555,5837.10
1481558,5837.10
1482561,5984.72
1483565,5716.18
1484567,5788.51
1485571,5812.77
1486573,6009.59
1487577,6084.68
1488580,5692.22
1489583,5788.51
1490586,5788.51
1491589,5886.00
1492592,6059.57
1493596,5861.51
1494598,5812.77
1495602,5812.77
1496605,6084.68
1497608,5886.00
1498611,5861.51
1499614,5716.18
1500617,5861.51
1501621,5716.18
1502623,5740.22
1503627,5837.10
1504629,5886.00
1505633,5788.51
1506636,5764.33
1507639,5837.10
1508642,5984.72
1509645,5861.51
1510648,5812.77
1511652,5861.51
1512654,5984.72
1513658,5837.10
1514660,5812.77
1515664,6109.87
1516667,5837.10
1517670,5788.51
1518673,5764.33
1519677,5837.10
1520679,5740.22
1521683,5812.77
1522685,5788.51
1523689,5861.51
1524692,5812.77
1525695,5620.78
1526699,5788.51
1527701,5812.77
1528705,6009.59
1529708,5740.22
1530711,5910.56
1531714,5984.72
1532717,5886.00
1533720,5837.10
1534724,5861.51
1535726,6009.59
1536730,5837.10
1537732,5837.10
1538736,5788.51
1539739,5886.00
1540742,5788.51
1541745,5837.10
1542749,6009.59
1543751,5764.33
1544755,5764.33
1545757,5861.51
1546761,6059.57
1547764,5788.51
1548767,5788.51
1549770,5861.51
1550773,5788.51
1551776,5837.10
1552780,5597.12
1553782,5861.51
1554786,5910.56
1555788,5910.56
1556792,5812.77
1557795,5910.56
1558798,5935.20
1559801,5788.51
1560804,5861.51
1561807,5597.12
1562811,5861.51
1563813,5837.10
1564817,6009.59
1565820,5788.51
1566823,5837.10
1567826,5620.78
1568829,5861.51
1569832,5788.51
1570836,5740.22
1571838,5764.33
1572842,5788.51
1573844,5716.18
1574848,5788.51
1575852,5861.51
1576854,5644.52
1577858,5837.10
1578860,5740.22
1579864,5740.22
1580867,5764.33
1581870,5837.10
1582873,5716.18
1583877,5788.51
1584879,5837.10
1585883,5620.78
1586885,5886.00
1587889,5764.33
1588892,5573.52
1589895,5740.22
1590898,5812.77
1591901,5692.22
1592904,6109.87
1593908,5812.77
1594910,5886.00
1595914,5959.92
1596916,5861.51
1597920,5788.51
1598923,5526.55
1599926,5764.33
1600929,5837.10
1601932,5597.12
1602935,5740.22
1603939,5861.51
1604941,6084.68
1605945,5837.10
1606948,5861.51
1607951,5959.92
1608954,5764.33
1609957,5788.51
1610960,5597.12
1611964,5812.77
1612966,5837.10
1613970,5886.00
1614972,5716.18
